pts,1,2
53,-10.9384598218722,-2.05622653440061
22,-5.45538997790544,-1.96283775107064
40,1.37692843828553,-2.91482143513957
89,14.7705955833777,-3.32395314751911
55,10.929102553555,-3.95439085458754
43,-7.20633183836632,-2.32967029892972
50,0.709481548629381,-2.45998589743616
25,-18.7149871388036,-0.983954445917361
49,14.4843950538968,-2.51284182725751
31,-13.6408217422352,-2.60116633841741
56,2.83255931306566,0.414126562891423
10,2.05142690514832,4.21982404080067
71,3.76863165786053,-0.72350876831471
10,0.876029039848589,-3.49326097860914
55,2.06058010634284,0.666642003228569
29,1.32581081791213,-3.02497793453932
68,11.5852042181557,-3.37622472220831
98,0.905336442890329,-2.41504462168361
72,10.8833471472108,-3.91544194033653
83,14.0557803704578,-3.34047767314459
93,5.33209823751788,-2.27560656276366
61,14.4989779184888,-3.55122332998646
73,1.14480077557598,-3.28321795785545
45,10.8645300178301,-3.86261676700293
38,2.14395312424148,1.78172200695086
57,-11.3946260432635,-2.01311015210532
52,1.86235564384423,2.02555965601269
37,-5.98739913497863,-1.88535779641455
58,4.54382905156483,-1.47631469999052
43,1.90639712215442,5.57159718371802
42,1.47994024566302,3.79701424428294
36,-10.9581011437253,-2.16372711090345
75,-0.84947514176589,-1.8332206261058
60,-18.2722816592968,-1.44943838265461
61,-8.25276880925245,-2.19610852536142
12,-6.34867036088034,-2.67036875448627
57,-18.4768368896589,-0.699745801484184
48,-19.5192170765305,-1.48533310669409
31,1.47059569994369,4.64995708172048
61,2.43111856458156,4.26195307610702
94,0.727124396363937,-2.41672771694084
86,-16.6501545578242,-2.09264679318591
57,3.7275628436394,-0.806797590684538
17,0.79481789825967,-2.70952092618212
99,14.4457541548144,-3.09983493152732
28,14.3466755333097,-3.48849232601743
20,13.3381779609468,-3.13057427262382
92,1.24252866734434,-3.37332610183537
76,-7.22272190123839,-2.20725469967271
96,13.1824026332619,-4.46935639258345
72,-10.8233178527246,-2.22296619518151
49,8.88917226917403,-3.36997310172023
